Z,time
5.370592115985258,1085.0
3.0998188928412285,1086.0
-1.9885515537593617,1087.0
-5.418431527234397,1088.0
-5.669241783009937,1089.0
-2.6482926571971035,1090.0
-5.37820648093539,1091.0
-3.6113565155493004,1092.0
-4.0796233279953995,1093.0
-3.2362335751506786,1094.0
-4.138036257945508,1095.0
-5.379551497245949,1096.0
-5.06657401402459,1097.0
-1.9815707779790437,1098.0
-2.7728538664357525,1099.0
-6.295566744840386,1100.0
-6.97929159243475,1101.0
-6.03116008226922,1102.0
-4.84027750037816,1103.0
-5.2611347185110375,1104.0
-2.601507013409299,1105.0
-4.353637410194833,1106.0
-3.343516826678327,1107.0
-2.6132209127453643,1108.0
-6.068481690668447,1109.0
-2.257275027261474,1110.0
-4.885869059696907,1111.0
-2.4257396955197286,1112.0
-4.660524569916419,1113.0
-6.405956755828914,1114.0
-4.119625621715164,1115.0
-5.623305234663613,1116.0
-1.5739219842562406,1117.0
-4.020790116595061,1118.0
-4.33655849693851,1119.0
-4.69056515851486,1120.0
-2.864214276218277,1121.0
-0.886398732142441,1122.0
-1.4917877323308009,1123.0
-0.8178407963365661,1124.0
-2.5044460397930095,1125.0
-0.6502688340324797,1126.0
0.680084115426636,1127.0
2.050906885594941,1128.0
1.447900539749397,1129.0
1.0151387712448638,1130.0
4.650219657846465,1131.0
4.34161858313647,1132.0
5.874037111554529,1133.0
5.034728347516488,1134.0
5.261564217581523,1135.0
5.352198225294115,1136.0
3.19891786054564,1137.0
6.203323322964192,1138.0
1.5899952296189916,1139.0
0.250725269823443,1140.0
0.32871793846536723,1141.0
0.7010970798430523,1142.0
-1.9440640474722466,1143.0
-1.1426242318480526,1144.0
-2.809309107923523,1145.0
-3.3142300196898153,1146.0
-5.224707335804671,1147.0
-4.604307041598334,1148.0
-3.4449719911927876,1149.0
-0.17126589135691656,1150.0
4.454749489181924,1151.0
4.457586868164862,1152.0
4.431474859197924,1153.0
-1.7437783234464697,1154.0
0.8293434803203967,1155.0
1.7876782412337924,1156.0
3.9463885359998665,1157.0
3.232076124299837,1158.0
5.5044082450172365,1159.0
2.8583451858907027,1160.0
3.778322565340496,1161.0
-0.717331271098826,1162.0
0.5607761434355957,1163.0
-4.143941411995064,1164.0
-4.239158374503539,1165.0
-5.2361534987577985,1166.0
-5.636113198274717,1167.0
-5.340990989126764,1168.0
-6.418633932648241,1169.0
-4.656807858692556,1170.0
-5.023928939967981,1171.0
-1.914162074313492,1172.0
0.22503858514014752,1173.0
-6.3100082646762825,1174.0
-5.166342925461096,1175.0
-4.910305685298246,1176.0
-5.8156029188666265,1177.0
-5.295508321632737,1178.0
-4.460090273984433,1179.0
-4.86658580052999,1180.0
-0.8302929169080662,1181.0
0.6214164385775642,1182.0
0.4892644473074087,1183.0
0.6268641539644242,1184.0
5.663424495678162,1185.0
5.547304359717665,1186.0
5.108358764552059,1187.0
4.956554059790023,1188.0
4.727304340821688,1189.0
4.0784456309869075,1190.0
4.343710317459118,1191.0
5.57163827743293,1192.0
5.909528999834913,1193.0
5.411721377133656,1194.0
3.1845006839924412,1195.0
5.711175520080876,1196.0
5.2126477906929605,1197.0
5.190828865831806,1198.0
3.319649201985862,1199.0
3.8135813124511446,1200.0
3.7429125959798673,1201.0
2.59933493865512,1202.0
3.236134872264638,1203.0
4.997574574124571,1204.0
1.6604054274789268,1205.0
-0.31993625209177434,1206.0
-2.6134851711299674,1207.0
-3.736706593292417,1208.0
-6.104567143312913,1209.0
-3.7039793710233524,1210.0
-5.211500364887946,1211.0
0.27358333989585226,1212.0
0.9197071034762322,1213.0
4.005273284112649,1214.0
3.45502216952833,1215.0
4.759497641412922,1216.0
3.657615551100694,1217.0
4.730765435666348,1218.0
4.014553914879632,1219.0
4.56465788008637,1220.0
6.142906503489021,1221.0
7.089563627173879,1222.0
4.269521613429077,1223.0
2.630689504602846,1224.0
3.615252580208738,1225.0
3.808326767822906,1226.0
5.523362083190979,1227.0
4.638351738985465,1228.0
2.4404977614275296,1229.0
0.9969736951041503,1230.0
1.833328126910195,1231.0
6.070102360988544,1232.0
6.733323529229818,1233.0
5.595653965537515,1234.0
3.712732004375386,1235.0
4.533449709514551,1236.0
4.756120889056462,1237.0
0.9569496184719462,1238.0
-2.8738392522767358,1239.0
-1.7258421452004444,1240.0
1.0778220061886719,1241.0
2.134096104932703,1242.0
5.143644351656911,1243.0
1.3261119129730814,1244.0
3.530511950390498,1245.0
2.153745315401957,1246.0
5.15546737269759,1247.0
4.903896872379817,1248.0
6.468778893367595,1249.0
5.411376113441912,1250.0
3.548430975121646,1251.0
5.336758527660862,1252.0
3.8953618655083684,1253.0
1.9887228630260896,1254.0
0.8399571544026045,1255.0
3.214209396284617,1256.0
4.564217692379444,1257.0
5.48994532234082,1258.0
4.055048738667349,1259.0
-1.4925119356451373,1260.0
-5.864135212361079,1261.0
-6.2704610477323195,1262.0
-3.6886166478438005,1263.0
-5.5344333558129115,1264.0
-2.813144127279042,1265.0
-2.156173513947891,1266.0
-1.8993600495249612,1267.0
0.1281596479465257,1268.0
-0.2906266958640519,1269.0
4.659371419255367,1270.0
3.833408995185844,1271.0
3.069727613810282,1272.0
5.160148692758497,1273.0
4.615772558666179,1274.0
4.7429188347775035,1275.0
6.589364737190493,1276.0
6.346759804130794,1277.0
7.555230929765593,1278.0
4.866907019966289,1279.0
1.0715358933691164,1280.0
-3.870568792065959,1281.0
-4.9848950156036995,1282.0
-4.563840840440402,1283.0
-5.878162036477631,1284.0
-4.410616471426703,1285.0
-5.771147516878905,1286.0
-3.047521104516286,1287.0
-2.887960516094975,1288.0
-2.3567784917645676,1289.0
-0.725690558628465,1290.0
-1.5503044626010147,1291.0
2.56279161301393,1292.0
4.889284511835945,1293.0
6.484862718344642,1294.0
5.0441950077469455,1295.0
5.189993475017673,1296.0
5.718345882242007,1297.0
3.150862194561027,1298.0
2.760187906460228,1299.0
4.55217396921572,1300.0
5.152291670170466,1301.0
1.2743571348465985,1302.0
1.183390521402813,1303.0
1.0899041641400744,1304.0
4.230495320129435,1305.0
2.9603769750529385,1306.0
6.007199023743669,1307.0
3.841334504790729,1308.0
-0.9712172734009527,1309.0
-2.9602493230652875,1310.0
-2.221034430838166,1311.0
-3.558319582556221,1312.0
-4.714285922631954,1313.0
-4.123777991933496,1314.0
-4.920879581801354,1315.0
-4.635149744383978,1316.0
-6.882267138359548,1317.0
-5.626467737047313,1318.0
-5.3593389845746655,1319.0
-7.887602459271539,1320.0
-6.415613051141877,1321.0
-3.270243102001138,1322.0
-3.6981353771276506,1323.0
-5.055106329405687,1324.0
-4.522985138257487,1325.0
-4.420345968468849,1326.0
-5.752861763725358,1327.0
-5.100899733240732,1328.0
-4.072215578988713,1329.0
-4.791512976751511,1330.0
-2.3415922771360647,1331.0
-4.2250893237481915,1332.0
-2.706666309632688,1333.0
-5.091674487731544,1334.0
-1.9401048156234926,1335.0
-5.641709280139026,1336.0
-3.930956634913718,1337.0
-4.462429480797884,1338.0
-2.448002436624116,1339.0
-0.5849830924760202,1340.0
-0.582421660034486,1341.0
2.4063866358192554,1342.0
2.5845706435746876,1343.0
4.3882635402599535,1344.0
5.836037630415818,1345.0
3.929553156397698,1346.0
5.225224194425575,1347.0
4.917691322651997,1348.0
3.3391803460053535,1349.0
0.6749635744027369,1350.0
3.7223510219557836,1351.0
5.207302695051527,1352.0
0.08493477287333828,1353.0
-0.2668970625910003,1354.0
-4.425126936873928,1355.0
-6.633206367597891,1356.0
-4.522215049576002,1357.0
-6.646278032295064,1358.0
-6.886064955079498,1359.0
-5.390078831528521,1360.0
0.5720454007165444,1361.0
1.4099067405830055,1362.0
5.0727366646465155,1363.0
6.327525539274696,1364.0
5.4711784866127235,1365.0
4.827072381915543,1366.0
6.344507979572992,1367.0
5.1391159060865625,1368.0
4.396401117830953,1369.0
3.9324704255647136,1370.0
2.1113930801193943,1371.0
3.242290511972261,1372.0
2.142774579726249,1373.0
-1.2079681541551566,1374.0
-0.770116050881138,1375.0
-0.03583597516686901,1376.0
2.5747505988755006,1377.0
5.661360151068749,1378.0
5.487389664071635,1379.0
4.7962150282105345,1380.0
3.963686225418631,1381.0
2.683817735930295,1382.0
3.854828698806302,1383.0
2.654074867637053,1384.0
5.733538364992476,1385.0
5.872405650109155,1386.0
3.1190901336139003,1387.0
3.6894458972537842,1388.0
5.273151119231184,1389.0
5.127632720816319,1390.0
6.244684920928938,1391.0
6.453628309996626,1392.0
5.132114682398467,1393.0
6.240973010660747,1394.0
5.311736275792891,1395.0
3.38736503963767,1396.0
2.1011847606983265,1397.0
4.0141181891978475,1398.0
2.1963027064956826,1399.0
-1.5392525735860234,1400.0
-4.278014670386853,1401.0
-4.56524665919072,1402.0
-2.277519122671123,1403.0
-0.0812704279619747,1404.0
3.1534328562266243,1405.0
3.740039775466145,1406.0
5.299054158067113,1407.0
4.951705993760832,1408.0
5.3174462044860205,1409.0
5.786837473785067,1410.0
2.4947784393372485,1411.0
2.748692278979198,1412.0
5.465270060824213,1413.0
5.326343254736645,1414.0
2.8410488229011,1415.0
2.7474310784294724,1416.0
0.5159960061723552,1417.0
1.1626197155313436,1418.0
3.5856174300264723,1419.0
1.4080021101198434,1420.0
2.3509970629123353,1421.0
2.063587339777275,1422.0
3.5424693744233755,1423.0
4.472648804763257,1424.0
1.9958657085199456,1425.0
2.0819690106406337,1426.0
3.039460563729716,1427.0
3.484966277291825,1428.0
5.367571444829101,1429.0
6.223854274018629,1430.0
4.147515440817999,1431.0
2.3412848672400726,1432.0
-2.776252042277433,1433.0
-1.2708277996761457,1434.0
-5.941989729304156,1435.0
-4.991131632382825,1436.0
-4.146219191457548,1437.0
-5.33094216785553,1438.0
-2.464079171258674,1439.0
-5.474721198316652,1440.0
-3.853279462705088,1441.0
-3.777853603449629,1442.0
-6.438268518317795,1443.0
-6.618203250140716,1444.0
-4.003257193863682,1445.0
-5.6323577369427,1446.0
-4.8242654563189955,1447.0
-4.932909624796514,1448.0
-6.261045520978982,1449.0
-4.696546613409252,1450.0
-6.119952514061769,1451.0
-3.712043008785133,1452.0
-3.966623790857219,1453.0
-4.881561958860993,1454.0
-6.413276239962,1455.0
-1.748034179361513,1456.0
3.7723380414119685,1457.0
5.222371312371266,1458.0
6.205578415601899,1459.0
5.735792875184438,1460.0
3.9200342834572255,1461.0
3.526485480314901,1462.0
3.479458688127406,1463.0
6.061551791258096,1464.0
5.008350400516553,1465.0
3.918592808522899,1466.0
5.146683494793132,1467.0
5.763034076621349,1468.0
5.099939281265032,1469.0
4.79595306147868,1470.0
3.5426223139881894,1471.0
3.3183532437713357,1472.0
3.4276429655077574,1473.0
5.985965774650562,1474.0
6.693562270539213,1475.0
5.098797779303373,1476.0
4.292689599140697,1477.0
4.545546654432201,1478.0
5.080570916633633,1479.0
1.319427308251911,1480.0
6.0323225650814605,1481.0
4.580568672532243,1482.0
4.246462297961316,1483.0
1.631910174438952,1484.0
4.640429562789511,1485.0
3.18162447342948,1486.0
5.900458253321313,1487.0
6.898010823801915,1488.0
5.369828226793542,1489.0
4.5806099058287275,1490.0
6.435399688836922,1491.0
4.801259985600695,1492.0
5.171074663525598,1493.0
3.0811975298156535,1494.0
2.3239906392686533,1495.0
3.2232050685600577,1496.0
0.8653042861348454,1497.0
1.863014106762456,1498.0
3.7521452471539987,1499.0
8.676652086323426,1500.0
6.55665552875921,1501.0
3.710508619138132,1502.0
5.64495416223918,1503.0
5.3839132752577,1504.0
5.015250798660758,1505.0
2.0545467980473755,1506.0
3.253229449398919,1507.0
4.322253475002249,1508.0
5.892930318434071,1509.0
3.7610942514513317,1510.0
2.989756594640821,1511.0
2.6805603817940025,1512.0
5.2714541716214125,1513.0
5.909372873698819,1514.0
4.234874545236355,1515.0
4.871949713770096,1516.0
5.545315869446387,1517.0
6.3670639996368585,1518.0
6.541722752925192,1519.0
6.645303452012611,1520.0
2.8988755524631054,1521.0
5.455651631991375,1522.0
5.592312276966219,1523.0
5.1703336466142655,1524.0
5.497677340062246,1525.0
2.3953451114327566,1526.0
1.3490893021923622,1527.0
4.2667902320770486,1528.0
1.9112682703433488,1529.0
3.1303019006613284,1530.0
3.968539754272922,1531.0
5.050450256646565,1532.0
6.164951328676823,1533.0
5.4467087971123,1534.0
6.002238579206294,1535.0
7.149329161854822,1536.0
5.448061631729576,1537.0
5.73922068797341,1538.0
5.2059887182652735,1539.0
1.9670187535332078,1540.0
4.194699614308804,1541.0
4.941350131667157,1542.0
4.412558734364706,1543.0
6.499682211344574,1544.0
3.8241814867578676,1545.0
4.232477835146222,1546.0
5.157935784661611,1547.0
4.221890113808384,1548.0
5.09325149235137,1549.0
6.629950988023588,1550.0
4.832309206335264,1551.0
3.2286874197151842,1552.0
5.692909792884491,1553.0
5.731507767826258,1554.0
6.398812294565202,1555.0
4.22061610224763,1556.0
5.496918840274289,1557.0
4.2429564693622055,1558.0
3.159669594220536,1559.0
3.7492532871315665,1560.0
5.569017024954135,1561.0
4.310310732930374,1562.0
5.236569067217958,1563.0
4.507829949892056,1564.0
4.061825230453596,1565.0
5.373624245390586,1566.0
6.070350342001087,1567.0
6.21775970420155,1568.0
5.585504927809704,1569.0
5.91818214886852,1570.0
5.047075229926837,1571.0
3.5140728681866826,1572.0
2.31597355961245,1573.0
3.6176179488875144,1574.0
4.821142731261013,1575.0
5.04982801823279,1576.0
4.4155521201498065,1577.0
5.947026375057683,1578.0
4.296669113877959,1579.0
4.914793308972821,1580.0
3.1957212631743444,1581.0
2.8510665750880806,1582.0
3.67087711604059,1583.0
4.697902861833783,1584.0
4.561269978500685,1585.0
2.8797622855481917,1586.0
4.354690739055758,1587.0
4.622982767888994,1588.0
5.335551341005891,1589.0
5.175470986168881,1590.0
5.423459235449546,1591.0
3.2988728312691573,1592.0
2.1258145196518767,1593.0
1.4030788846761577,1594.0
0.6667233326891548,1595.0
0.4999655526383431,1596.0
-3.5031827005349476,1597.0
-6.130208622328956,1598.0
-6.308281224649135,1599.0
-4.606750658783461,1600.0
-6.155507443728155,1601.0
-4.501616289923783,1602.0
2.0646230575654,1603.0
-0.170382162736614,1604.0
-0.10956464275454036,1605.0
4.8782695096670246,1606.0
5.6921447046130975,1607.0
4.201866013657616,1608.0
3.822251424565172,1609.0
2.1350271979434856,1610.0
3.131815224566869,1611.0
5.637885067842481,1612.0
1.8831634902419645,1613.0
5.134996132263875,1614.0
5.083506504855433,1615.0
2.7480600027263797,1616.0
3.7093995949714302,1617.0
4.5196278755145265,1618.0
4.637874839252905,1619.0
5.307127985809584,1620.0
6.073957042479703,1621.0
4.043226031672175,1622.0
4.888696197634236,1623.0
6.102607373827357,1624.0
-2.225243232404191,1625.0
-6.238010336721826,1626.0
-6.710146081673949,1627.0
-3.3378654081653183,1628.0
-3.3593853323535106,1629.0
-1.7481508780521295,1630.0
-5.672401672122408,1631.0
-4.016724987032283,1632.0
-5.9124661576852215,1633.0
-4.825576972862395,1634.0
-4.811192087997588,1635.0
-4.911379770885099,1636.0
-4.372788992697078,1637.0
-5.162373001145771,1638.0
-6.223054179921647,1639.0
-4.962084546476759,1640.0
-5.3045969036333425,1641.0
-5.055824841922892,1642.0
-5.038833897138322,1643.0
-5.308554761857997,1644.0
-3.8216162494266617,1645.0
-4.833634596282199,1646.0
-5.614612145672908,1647.0
-5.28232849618299,1648.0
-2.0239537616052847,1649.0
-4.505802427690851,1650.0
-2.2879007951786203,1651.0
-2.3890913086785397,1652.0
-4.6269527177199175,1653.0
-4.128726206369137,1654.0
-4.658851416033359,1655.0
-3.0278735810797532,1656.0
-6.440565369006977,1657.0
-4.260327006643255,1658.0
-3.6198060280730133,1659.0
1.0670118415905416,1660.0
1.7897749672407244,1661.0
1.9693728725483697,1662.0
3.9707028590785747,1663.0
5.6834825485932505,1664.0
4.443435122586573,1665.0
6.004269863786512,1666.0
5.671187582663906,1667.0
6.32273580106782,1668.0
2.227697554376016,1669.0
3.511673939879874,1670.0
4.857214782511734,1671.0
4.374135548456804,1672.0
4.928140732434253,1673.0
4.794486839403068,1674.0
2.0563403935071727,1675.0
2.9185084342739844,1676.0
4.18814201840684,1677.0
2.2283283710948614,1678.0
2.6181416465754226,1679.0
3.7464087083686075,1680.0
3.2416680893121743,1681.0
5.3251884941304075,1682.0
4.358471450255574,1683.0
3.405837665587969,1684.0
1.9471956437148286,1685.0
-1.0446915787318884,1686.0
-3.9286933267681383,1687.0
-4.590584906087516,1688.0
-3.7456475683898622,1689.0
-2.9054785234006006,1690.0
-3.796771835911266,1691.0
-3.645908484623038,1692.0
-3.2045968559548266,1693.0
-0.36741927826261744,1694.0
2.498530334181557,1695.0
2.9447010399869082,1696.0
1.0256826132492902,1697.0
-0.09352870160394033,1698.0
2.9359303106177785,1699.0
3.715407334038148,1700.0
4.251741539823749,1701.0
5.002804627307281,1702.0
3.7097421438645064,1703.0
5.514759899452807,1704.0
4.773371640687332,1705.0
3.0234143293065134,1706.0
5.494618801798821,1707.0
5.365852164622406,1708.0
5.553900944149236,1709.0
4.519941693025356,1710.0
2.363527741612603,1711.0
4.152628277481282,1712.0
2.1476563082640587,1713.0
5.795690754695155,1714.0
4.1198812387651165,1715.0
4.4227005553278085,1716.0
6.9522203497497514,1717.0
6.261876693437132,1718.0
5.297861544952943,1719.0
4.836465615297076,1720.0
6.469748048486917,1721.0
5.575329290007253,1722.0
4.4272110100260775,1723.0
5.137801556162446,1724.0
2.581336468404103,1725.0
1.7325118718167718,1726.0
1.9627539698069763,1727.0
3.006981155258992,1728.0
4.853606173129288,1729.0
3.1586299471291026,1730.0
5.7086751057238265,1731.0
4.31465391062565,1732.0
4.188277703524462,1733.0
5.8784271317471255,1734.0
3.0034689600400535,1735.0
4.307247784080254,1736.0
4.016516129704822,1737.0
2.250053231305886,1738.0
4.341277071803267,1739.0
2.016802675101904,1740.0
3.12831069908481,1741.0
2.67825194223598,1742.0
1.4124709673873983,1743.0
3.494506822380188,1744.0
5.704240388740175,1745.0
5.179645141195101,1746.0
5.384607498037545,1747.0
3.0835313342007877,1748.0
3.878871072973556,1749.0
4.57978438502104,1750.0
5.195643255700761,1751.0
5.9370294973662725,1752.0
3.7173603068072456,1753.0
3.94403227970718,1754.0
3.8097417368391846,1755.0
0.8564381166947201,1756.0
1.2381189909126074,1757.0
3.247831114292059,1758.0
5.84352800087844,1759.0
3.8899562310723534,1760.0
6.540260413835111,1761.0
2.966651949228665,1762.0
4.463717112555991,1763.0
5.200601264418202,1764.0
4.825943906831045,1765.0
4.261554613404547,1766.0
5.044716731403669,1767.0
6.3972459525356316,1768.0
4.685835540114464,1769.0
3.0310128262133156,1770.0
2.856703332758519,1771.0
0.2742606816918447,1772.0
-1.0095205623081034,1773.0
-2.2162866548481115,1774.0
-6.6809859493428245,1775.0
-0.8900799692890099,1776.0
-2.6511868102946075,1777.0
-3.4109832485531086,1778.0
-4.434727684698302,1779.0
-4.322845346305607,1780.0
-5.39835277112067,1781.0
-2.841751239575837,1782.0
-6.1577315274649465,1783.0
-6.52906567240563,1784.0
-2.8631323735606653,1785.0
-3.5896755932444835,1786.0
-2.0322652047903285,1787.0
0.16082141823081486,1788.0
-0.49423542257548714,1789.0
1.4353808989526915,1790.0
1.1029444669456945,1791.0
6.6098747408430425,1792.0
3.126529799810177,1793.0
3.730016147842328,1794.0
4.338638104694917,1795.0
2.485040577097151,1796.0
1.9225986803871193,1797.0
4.289055536457325,1798.0
1.505035563344141,1799.0
0.6098362946242672,1800.0
-2.088683167595973,1801.0
-4.822571841345433,1802.0
-2.836359188359769,1803.0
-6.788133267661898,1804.0
-5.24242069303005,1805.0
-6.373240541125401,1806.0
-5.739335256959027,1807.0
-4.035941666981125,1808.0
-4.283278114839374,1809.0
-3.638746857287015,1810.0
-4.255672335269145,1811.0
-4.988230031637256,1812.0
-3.6169137003087877,1813.0
-2.070877776702665,1814.0
-3.293213182727515,1815.0
-3.1437653549421065,1816.0
-6.117975971109793,1817.0
-4.3656421459011,1818.0
-5.848200090382282,1819.0
0.7042476305092791,1820.0
1.5589355545914103,1821.0
2.7217469318137195,1822.0
-0.22582139546069047,1823.0
-4.533081737817897,1824.0
-5.5881575748471075,1825.0
-4.21891230001581,1826.0
-3.3552414845649103,1827.0
-3.20537398085143,1828.0
-4.0609156300668765,1829.0
-2.9539304083291325,1830.0
-3.591095396420083,1831.0
-3.9763671584653366,1832.0
-1.1879770991828504,1833.0
0.34114099540411624,1834.0
-1.2128623366488225,1835.0
1.4554048209416357,1836.0
1.578434258926428,1837.0
-0.22192705120927536,1838.0
4.823463471892987,1839.0
3.3582146305658807,1840.0
3.1298992217572454,1841.0
6.214721884081606,1842.0
5.755822540577692,1843.0
4.853967176873453,1844.0
3.0879790107796876,1845.0
1.7592877379811205,1846.0
5.0695821251180435,1847.0
3.8141300208000253,1848.0
4.215742722776252,1849.0
3.0305091053387243,1850.0
3.6777297338837585,1851.0
5.249554424733064,1852.0
3.540090923094095,1853.0
6.002281273712184,1854.0
6.318775924655137,1855.0
6.138077138719602,1856.0
3.9038844564992607,1857.0
4.622699606444033,1858.0
2.774898473065363,1859.0
4.531662237128417,1860.0
3.8050172942323197,1861.0
1.278952429020542,1862.0
1.5405966351997455,1863.0
5.395734929742174,1864.0
3.3184529353018286,1865.0
4.226682886813543,1866.0
4.803189805083895,1867.0
3.2319182472773336,1868.0
2.8961632097984737,1869.0
-1.7776290227508493,1870.0
-0.10915876702777938,1871.0
-4.986531690677516,1872.0
-5.695237244867072,1873.0
-6.309799824253267,1874.0
-5.017907831888737,1875.0
-5.318578446668614,1876.0
-4.585012704601574,1877.0
-3.3826463803005278,1878.0
-5.908708638932417,1879.0
-3.6797994610934524,1880.0
-3.88176464270898,1881.0
-6.418324633271244,1882.0
-5.108721973343703,1883.0
-4.507520194200098,1884.0
-4.62960267776147,1885.0
-2.7307609410766505,1886.0
-5.607347147870735,1887.0
-6.328042962853601,1888.0
-4.099375546635571,1889.0
-2.1929999253142265,1890.0
-0.18705958149799418,1891.0
-0.2619398004747212,1892.0
-2.5787583627669806,1893.0
-3.708800476101696,1894.0
-4.2645808258989915,1895.0
-5.593354774572543,1896.0
-6.871568655002094,1897.0
-6.825871586906755,1898.0
-4.605983681557525,1899.0
-5.751023091377085,1900.0
-4.528328784541691,1901.0
-3.6516109197977586,1902.0
-2.6366014818012435,1903.0
0.6329960054154775,1904.0
6.310370641328284,1905.0
4.953584635458064,1906.0
5.555033626443819,1907.0
4.433568870138173,1908.0
5.776362939944759,1909.0
5.765528383586423,1910.0
6.005996957074095,1911.0
6.49302777387885,1912.0
4.0450018824341445,1913.0
2.83221378294285,1914.0
-1.0209499036249499,1915.0
-2.627282617345435,1916.0
-1.006044933321243,1917.0
-2.98509361193556,1918.0
-4.041808262422652,1919.0
-4.10736182563826,1920.0
-2.052929415658623,1921.0
-3.9962976371383707,1922.0
-3.372416710062982,1923.0
-3.4107679350677724,1924.0
-4.985921841553035,1925.0
-5.4974454530593775,1926.0
-4.820452474840379,1927.0
-5.4650754079783,1928.0
-4.175078476056548,1929.0
-3.4116575541789986,1930.0
-6.476088035497487,1931.0
-0.4579272620408914,1932.0
0.8575644170429392,1933.0
5.33627246454734,1934.0
3.5886478840704226,1935.0
4.028757066665368,1936.0
3.603476051006243,1937.0
5.264345763626794,1938.0
2.520958949457931,1939.0
2.941393459432846,1940.0
3.8622459571297925,1941.0
4.203954007884682,1942.0
6.50710653867723,1943.0
4.39878614451688,1944.0
2.3346329245058204,1945.0
3.384351063650737,1946.0
6.201312618128332,1947.0
3.783143399973207,1948.0
4.18711897200833,1949.0
5.871199377396755,1950.0
5.2855141672311925,1951.0
4.923968908080469,1952.0
4.922355781733422,1953.0
2.438541298822343,1954.0
4.885576071257892,1955.0
2.186479363370051,1956.0
4.703780253986388,1957.0
2.2034466318782915,1958.0
3.0331583273383176,1959.0
6.743125762554376,1960.0
4.589384099868735,1961.0
5.02076451620583,1962.0
5.2572560844899865,1963.0
3.0523912448789696,1964.0
1.401374043884008,1965.0
2.584082506771998,1966.0
3.9649948727384823,1967.0
6.699694624238933,1968.0
4.033915904089367,1969.0
3.5139337474927608,1970.0
3.5866559976163246,1971.0
6.422578473178808,1972.0
5.586539028467203,1973.0
5.020141224675027,1974.0
3.4231748482958286,1975.0
5.943615339614939,1976.0
4.223543728510379,1977.0
4.519951847273212,1978.0
5.627693223893818,1979.0
3.6792277879252366,1980.0
2.4365475804787473,1981.0
0.8363370139752262,1982.0
1.0510011366957954,1983.0
6.386713763371141,1984.0
5.381326838682439,1985.0
4.4115816823199,1986.0
5.749401734819106,1987.0
5.3017923828149645,1988.0
4.506340369768876,1989.0
1.492793674972964,1990.0
4.900683220682296,1991.0
5.07391615967798,1992.0
4.132841494802298,1993.0
4.1768840801958715,1994.0
5.008247678936694,1995.0
6.219950838400777,1996.0
5.784373582620607,1997.0
4.780522095301288,1998.0
2.3590210757233785,1999.0
